220, 188, 181
9, 86
202, 211
128, 184, 87
59, 102
54, 207
232, 121
73, 52
51, 30
68, 22
68, 21
81, 68
232, 117
211, 5
24, 110
17, 68
85, 149
59, 222
224, 4
150, 85, 54
114, 20
89, 143
202, 4
17, 63
73, 25
139, 207
202, 191
217, 121
150, 151
17, 68
217, 114, 121
80, 62
203, 211
208, 198
211, 198
20, 69
42, 108
124, 109
208, 201, 203
201, 221
62, 15
225, 124
45, 46, 143
123, 124
202, 221
203, 213, 211
89, 34
203, 93, 213
131, 93, 203
225, 123
129, 127
31, 79
224, 80, 4
224, 80
224, 62
211, 150
195, 197
106, 101
218, 146
146, 204
4, 175
65, 58, 69
211, 141
203, 213
5, 157
59, 101
93, 191
24, 40
21, 22
104, 91
24, 17
203, 191
98, 198
208, 198
119, 15
192, 133
131, 191
37, 22
4, 5, 157
144, 89
201, 202, 180
35, 118
139, 124
124, 149
184, 201
68, 30
234, 126
131, 195
104, 174
80, 142
203, 180
169, 23
144, 143
117, 46
114, 45, 110
221, 213
184, 213
144, 89, 143
134, 167
197, 191
203, 191
146, 126
75, 95
97, 98
109, 141
197, 87
209, 221
184, 131
169, 178
201, 202
164, 45
131, 206
169, 6
201, 213
218, 133
35, 103
129, 219
234, 156
184, 182, 94
184, 87
168, 2
218, 219
104, 94, 184
2, 211
133, 134
96, 98
186, 59, 101
193, 5
168, 211
187, 173
129, 163
146, 133
184, 213, 182
184, 182
221, 191
180, 221
128, 182, 184
113, 116
153, 42
186, 101
138, 126
169, 218
201, 202, 213
201, 209, 213
156, 134
146, 126
163, 172
171, 133
171, 134
192, 169, 218
234, 134
34, 4
131, 4
4, 6
138, 126, 146
192, 218, 219
192, 23
130, 23
172, 23
168, 140
224, 202
224, 201
66, 140
218, 23
174, 87
104, 187
104, 187
92, 6
128, 93, 87
178, 163
195, 93
102, 103
17, 22
154, 77
76, 30
17, 76, 21
35, 36, 79
43, 15
187, 131
1, 76, 52
211, 157
219, 173
1, 76, 52
3, 140, 139
93, 221
76, 30
120, 115
11, 6
235, 102
210, 46
225, 79
25, 52
1, 51
37, 22
24, 37
195, 4
226, 47
80, 225, 109
160, 194
200, 211
19, 155
32, 170
129, 138
80, 225, 35
160, 78
104, 94
187, 211
177, 154
90, 197
32, 220
184, 4
195, 203
131, 211
208, 84
128, 208
209, 180
202, 93
177, 196
32, 177
32, 196
184, 195
200, 191
184, 195, 87
184, 195, 87
184, 195, 213
187, 87
91, 191
128, 201, 4
201, 4, 197
203, 191
128, 202, 4, 197
128, 201, 4, 197
184, 93
104, 93, 182
91, 191
104, 187, 93
184, 84
91, 203
104, 195, 93
104, 187, 195
104, 187, 94
104, 195, 93, 94
104, 187, 94, 195
202, 182
195, 104, 187, 93, 94
84, 213
187, 93, 94, 195
226, 83, 190
213, 191
4, 213
203, 213, 191
187, 195
203, 213
201, 182
131, 84, 182
203, 84
128, 200
200, 208
208, 84, 191
208, 84, 157
208, 94
104, 93, 94, 191
208, 182
172, 165
24, 81
232, 120
154, 196
184, 94
30, 63
209, 131
160, 9, 194
104, 93
234, 219
234, 204
17, 63
32, 194
45, 46
33, 111
232, 132
146, 127
146, 167
178, 219
19, 110
234, 107
115, 20, 135
123, 212
129, 95
192, 129
138, 95
232, 135
20, 110, 135
160, 121
232, 120
210, 132
56, 21
212, 102
85, 23
128, 213
226, 43
65, 20
140, 191
85, 221
225, 107
66, 55
115, 20
176, 222
152, 175
184, 140
4, 93
65, 135
23, 55
221, 213
128, 6
13, 190
120, 146
164, 23
42, 35, 116
184, 213
91, 54
226, 15
120, 33
184, 213
232, 146
195, 165
195, 165, 95
184, 213
19, 117, 110
146, 99
200, 104, 94
82, 102
221, 6
122, 114
195, 165
122, 19, 110
195, 23
140, 182
146, 39
122, 117
184, 93, 213
3, 175
210, 234
80, 107, 119
190, 183
190, 183
104, 182, 93, 94
195, 95
195, 206, 95
123, 13
80, 105
105, 119
104, 93, 94
171, 127
121, 194
113, 35, 116
123, 212, 102
35, 108
138, 191
176, 222
123, 212, 13, 102
13, 47
195, 206, 23
104, 187, 182
19, 117
59, 118
54, 191
54, 191
197, 125
129, 171
104, 187, 182, 94
80, 109
116, 35, 108
211, 140
54, 191
91, 187
64, 105, 98
208, 104, 182
95, 206, 23
228, 109
85, 175
128, 201, 131
146, 100
80, 225, 109, 62
2, 6
146, 100, 39
197, 125, 55
129, 138, 156
2, 85, 175
80, 109, 62
80, 225, 62
200, 142
146, 100
210, 140
225, 62
120, 47
54, 191
2, 85
208, 104
80, 109, 62
100, 39
97, 101
176, 222
225, 228
41, 47
85, 207
225, 107
115, 20, 111, 135
176, 222
197, 55
129, 156
225, 228
80, 107, 109, 62
234, 204
3, 139, 85
234, 195
2, 149, 7
234, 206, 95
147, 191
208, 104, 93
115, 20, 111
178, 197
80, 124, 109
176, 227
85, 175
115, 20, 111
33, 117, 110
234, 95
13, 102
131, 54
2, 67, 125
225, 107, 109
132, 20
182, 230
121, 78
116, 113, 35, 108
125, 221
2, 125
107, 109
225, 107
234, 206
2, 85, 55
234, 95, 23
219, 211
2, 221
2, 67, 125, 55
105, 13
235, 100
120, 132
167, 95
48, 119
113, 35, 108
64, 105, 13
2, 125, 55
105, 13
101, 222
70, 31
66, 175
97, 102
64, 13
225, 62
156, 167
97, 82
2, 67, 55
184, 213
118, 119
80, 109, 62
195, 165, 206, 23
7, 85, 175
83, 47
208, 131, 104
65, 83, 47
140, 142
211, 191
85, 175
107, 109, 62
147, 140, 142
171, 204
195, 133
123, 212, 231
232, 33
195, 165, 23
7, 149, 175
96, 97, 44
16, 41
142, 54, 175
164, 125
19, 111
2, 67
104, 191
82, 44
142, 54
96, 44
147, 140
64, 41, 105
165, 23
94, 213, 182
128, 211
64, 41, 13
90, 203
65, 83, 47
147, 164, 142
195, 4, 93
165, 23
97, 231
171, 23
232, 132
96, 231
44, 231
96, 97, 231
171, 23
66, 54
234, 133
16, 231
66, 164
42, 36
96, 41, 231
80, 107, 119
96, 231
3, 140, 139
192, 146
116, 118
108, 61
2, 3
6, 175
66, 149, 7
54, 6
42, 123
91, 189
56, 76
177, 78
170, 196
177, 148
32, 148
121, 111
32, 177, 196
121, 122
1, 30, 63
53, 78
148, 53
8, 148, 53
8, 148, 53
177, 181
148, 181
53, 148, 181
177, 188, 181
148, 71
122, 45
24, 73
17, 25
81, 37
76, 37
73, 21
25, 38
58, 69
40, 25
58, 69
1, 21
21, 69
51, 21
51, 21
58, 21
51, 21, 63
51, 63
56, 52
51, 63
40, 69
1, 30
51, 21, 63
1, 30
1, 21
68, 21
73, 58
25, 68
104, 93
137, 219
209, 4
33, 46
37, 38
115, 19
210, 143
97, 13, 231
178, 173
129, 137
41, 44, 97
113, 44
96, 41, 97
43, 31
42, 44, 118
122, 19
35, 123
182, 213, 174
211, 182, 174
156, 95
211, 157, 182
200, 187
234, 165, 206
59, 235
41, 123
202, 84
167, 172, 23
137, 219, 23
57, 106
193, 35
192, 156
60, 14
219, 23
35, 14
174, 191
187, 84
187, 131, 211
235, 60
57, 126
35, 222
89, 178
208, 211
218, 131
229, 126
101, 229
101, 229, 126
187, 195
57, 101
131, 221
120, 101
195, 221
172, 133
160, 32
170, 71
177, 181
177, 188
177, 188
177, 188, 181
177, 188, 181
10, 22
73, 10
183, 231
12, 13, 118
13, 118
12, 13, 183
207, 55
109, 118
147, 150
109, 62
28, 85, 55
62, 109, 118
150, 55
175, 141, 207
109, 62
125, 7
85, 150
140, 54
139, 54
28, 85
27, 7
3, 149
152, 125
62, 118
136, 175
149, 150
147, 6
67, 7
11, 175
11, 207
11, 133
3, 126
141, 157
10, 38
147, 133
126, 95
101, 95
109, 118
140, 6
90, 140
150, 54
155, 126
89, 3
155, 101
150, 139, 54
139, 150
89, 3
89, 229
89, 3, 229
210, 110
109, 61, 62
115, 110
181, 47
114, 126
155, 101, 126
41, 234, 47
150, 139, 214
234, 55
234, 47
150, 139, 214
139, 214
234, 47
150, 214
139, 150
89, 2
234, 47
9, 150
234, 47
41, 234
16, 175
109, 118
225, 109
107, 118
61, 118
31, 175
61, 62
61, 118
41, 234
41, 47
16, 183
107, 118
228, 62
109, 62
154, 45
73, 154
81, 110
109, 69
154, 37
92, 95
113, 109
81, 226
113, 109
98, 226
41, 133
228, 101
80, 118
109, 61
99, 100
80, 228
124, 118
58, 69
129, 138, 171
96, 190
36, 228
62, 183
9, 154
129, 138, 133
118, 183
49, 78
129, 138, 234, 133
58, 20
20, 69
96, 70
210, 35
109, 183
129, 234, 138
138, 234, 133
138, 171, 133
83, 118
118, 222
83, 183
234, 171
153, 183
129, 138, 171, 133
83, 101
43, 190
192, 127
153, 36
162, 196, 158
83, 101
25, 58, 69
162, 53
25, 76, 21
56, 1, 58
44, 37
58, 69, 63
44, 21
98, 12, 13
98, 12, 13
98, 12
98, 13
129, 171, 133
98, 70
129, 234, 133
32, 166
153, 36
192, 137
170, 53
234, 171, 138
16, 226
153, 36
153, 36
226, 70
64, 98, 13
226, 13
162, 166
129, 234, 171, 138
58, 12
58, 68, 69
58, 117
58, 68, 63
109, 124, 61
117, 63
45, 63
228, 222
1, 111
56, 30
129, 234, 171
173, 167
45, 46
226, 12
146, 44
56, 1, 30
178, 44
109, 35, 61
96, 66
121, 117
111, 110, 135
98, 47
105, 98, 13
234, 138
58, 190
65, 105, 98, 13
113, 61
171, 204, 173
167, 127
234, 133
234, 133
146, 171, 173
101, 61
123, 116
82, 70
64, 65, 47
98, 43
190, 70
97, 47
19, 135
122, 110, 111
210, 79
35, 228
210, 30
113, 79
153, 118
113, 118, 79
113, 79
35, 61, 119
155, 117
153, 79
116, 108
123, 79
1, 58, 69
112, 115
115, 110, 111
35, 31
112, 122
112, 115, 110
217, 122
192, 137, 219
153, 123
56, 68, 69
35, 212
44, 190
122, 45
169, 137
76, 37
32, 53
53, 86
194, 78
169, 137, 219
32, 188
160, 30
192, 169, 137
177, 154
122, 45
124, 78
112, 19
41, 190
227, 102
169, 219
120, 89
112, 89
112, 46
112, 120
41, 44, 190
106, 44
112, 25
68, 20
105, 44, 97
92, 229
43, 44
68, 20
43, 44
226, 44
57, 226
97, 190
226, 231
115, 111
121, 20
16, 15
235, 103
210, 115
65, 47
11, 45
3, 11
152, 109
156, 133, 173
45, 69, 7
45, 68, 69, 7
146, 171
146, 156, 173
2, 3, 79
234, 171
68, 7
11, 35
25, 45
37, 53
171, 156
165, 133
144, 20
113, 153, 31
144, 20
35, 44
124, 7
113, 153
210, 132, 111
210, 37, 111
35, 37
210, 37
65, 101
210, 111
37, 111
20, 46
210, 37
56, 58, 69
37, 111
56, 7
58, 7
44, 229
132, 111
32, 58, 69
32, 7
168, 140
122, 50
33, 132
118, 31
37, 22
37, 21
56, 68
40, 22
37, 21, 22
56, 68
132, 122, 50
201, 180
168, 145
28, 205
128, 195
202, 213
85, 54, 55
208, 195
81, 76
51, 22
208, 180
33, 45, 46
89, 217
33, 45
112, 20, 135
150, 175
25, 37
140, 7
147, 164, 175
225, 36
33, 50, 132
91, 215
168, 152
35, 79
128, 209, 195
75, 102
60, 231
64, 183
180, 198, 174
84, 93
195, 215
118, 79
211, 4, 191
184, 211
123, 228
168, 55
96, 59
52, 21, 22
25, 196
198, 94
198, 191
16, 79
84, 198
11, 150
154, 21, 22
81, 76, 68
154, 68, 21
78, 119
96, 35
90, 198
168, 150
154, 22
68, 86
152, 140
148, 68
97, 35
208, 191
25, 99
20, 149
99, 108
25, 108
96, 153
140, 213, 191
184, 213, 191
59, 228
45, 117
41, 108
64, 82, 13
59, 47
40, 81
148, 76
105, 108
35, 211
187, 230
96, 59
59, 13
90, 131, 174
140, 84, 191
11, 85
176, 123
90, 174
148, 76
200, 104
210, 149
96, 13
96, 59, 13
89, 19
207, 191
151, 164, 175
226, 183
24, 40, 117
184, 91, 213
144, 68
140, 213
211, 4, 5
105, 26
184, 91
105, 101
101, 183
40, 117
187, 189
24, 117
26, 12, 13
96, 59
81, 34
144, 117
168, 175
149, 22
200, 140, 207
35, 149
25, 197
179, 45
226, 101
101, 12, 13
90, 151
12, 101
186, 44
213, 174
186, 44
140, 207
104, 213
81, 86
197, 214
184, 91, 93
49, 19
48, 19
72, 162
117, 86
48, 49, 19
57, 21
161, 4
227, 44
211, 5
49, 34
48, 34
72, 158
81, 68
80, 68
176, 108
48, 49, 34, 19
45, 135
37, 21
81, 68
48, 49, 34
147, 20
195, 191
179, 220
207, 195, 191
80, 123
21, 22
105, 13
145, 66
147, 85
48, 34, 19
195, 207
76, 37
94, 207
49, 34, 19
68, 135
101, 13
2, 197
16, 226, 13
176, 222
2, 214
25, 5
59, 118
222, 103
48, 122, 19, 34
96, 59, 118
148, 143
152, 145
96, 59, 118
152, 135
21, 198
122, 19, 34
48, 122
131, 197, 174
68, 53
72, 162, 158
114, 20
90, 195
208, 207
131, 180, 198, 174
211, 174
105, 82
208, 90
187, 191
211, 198, 174
5, 6
195, 93, 94
182, 93, 94
101, 222
50, 4
164, 6, 151
48, 122, 34
44, 13, 231
210, 132, 20
101, 222
57, 50
44, 13, 47
208, 211, 84
50, 124
124, 228
188, 181
122, 77
49, 19, 77
48, 19, 77
82, 44, 13
97, 44, 13
180, 198, 84
122, 19, 77
195, 182, 93, 94
131, 174, 211
131, 84
208, 131, 211
154, 79
187, 4
211, 84, 198, 174
40, 76
198, 5, 174
211, 180, 198
2, 54
131, 5, 174
187, 4, 84
4, 84, 191
86, 78, 9
57, 44, 13
211, 180, 198, 174
69, 22
25, 22
187, 4, 84, 191
187, 4
53, 166
56, 69
81, 69
19, 77
68, 36
195, 93, 182
195, 182, 94
131, 180, 174, 211
48, 49, 19, 77
81, 25
99, 183
131, 211, 180, 198, 174
51, 21, 22
9, 86
187, 4, 191
187, 191
122, 19, 117
208, 131, 174
131, 180, 211
145, 85
122, 19, 34, 117
166, 158
208, 131, 180, 174
208, 4
25, 68
180, 4, 198
154, 77, 158
121, 45
148, 77
180, 131, 4
50, 45
16, 12, 231
104, 201
200, 184
84, 5, 174
189, 174
131, 84, 174
131, 84, 211
208, 93, 182
184, 213, 174
155, 20
226, 12, 231
82, 44
185, 119
34, 19, 117
112, 34
34, 45
79, 119
164, 7
26, 99
193, 14
109, 31
72, 77
91, 215
20, 117
209, 174
160, 177
49, 181
53, 77
154, 53
49, 86, 78
86, 194, 78
154, 148
160, 154, 148
179, 196
53, 78
177, 220
177, 9
179, 166
32, 177
10, 21
168, 133
128, 93, 5
168, 234
168, 133
168, 234
163, 95
116, 165
129, 124
164, 151
124, 126
137, 23
36, 31
153, 178
178, 141
144, 143
45, 111
144, 210
144, 210, 34
120, 20
144, 34, 19
202, 195
41, 226
90, 182
4, 197
96, 226
197, 4, 213
203, 93
97, 43
201, 5
184, 5
98, 231
218, 94
76, 22
25, 76
81, 25, 76
144, 117, 46
5, 142
84, 191
163, 39
5, 141, 142
64, 43, 44
56, 17, 68
107, 203
45, 183
73, 57
225, 179, 220
203, 62
32, 45
188, 86
225, 86
59, 103
225, 179
177, 225
198, 62
229, 15
43, 229
65, 229
107, 109
101, 15
179, 63
169, 75
160, 179
179, 77
9, 77
177, 179
65, 7
196, 71
40, 131
65, 153
101, 165
101, 165, 206
10, 143
101, 206
9, 181
131, 174
179, 196
156, 133
21, 133
163, 70
178, 77
77, 142, 141
5, 77, 142, 141
77, 142
5, 141
163, 70
137, 173
163, 79
73, 51
77, 141
69, 63
137, 138
179, 196
9, 196
9, 196
138, 79
137, 234
138, 44
120, 89
134, 127
16, 226
25, 173
25, 173
186, 138
180, 5
44, 79
56, 73
25, 114
25, 114
91, 95
184, 202, 213
73, 1
184, 213
56, 1, 73
65, 43
40, 77
163, 44
184, 203, 213
121, 77
56, 73, 81
121, 77
24, 191
40, 191
25, 69
114, 77
131, 5, 174
131, 5, 174, 211
179, 53
179, 53, 166
131, 4, 5
5, 174
56, 73
93, 213
160, 53
208, 180, 4
208, 131, 180
16, 226
56, 81
84, 182
13, 77
164, 191
208, 131, 180
77, 22
197, 174
168, 5
81, 77
226, 13
197, 221
197, 191
5, 221
69, 77
180, 198, 174
229, 4, 5
91, 131, 211
69, 63
35, 203
184, 35
184, 164
17, 69
105, 44
180, 229
35, 213
208, 180, 198, 174
109, 15
56, 69
16, 226, 82
104, 10
10, 94
5, 4, 221
226, 82
153, 107
4, 118
208, 65, 198
5, 198
43, 5
107, 43
208, 43
226, 82, 13
65, 131
211, 84
65, 202
109, 94
62, 94
184, 153
198, 15
65, 107
184, 180
211, 94
187, 180
203, 94
203, 197
104, 4, 94
77, 159
197, 213, 191
202, 198
98, 44
33, 34, 143
77, 78
108, 118
105, 229
229, 47
217, 19
107, 108
107, 118
164, 165
16, 229
4, 94
9, 34
9, 34
91, 94
45, 86
85, 142, 207
85, 164, 141
85, 141, 142
85, 164, 141, 207
85, 164, 141, 142
85, 141, 142, 207
66, 142
66, 164, 207
66, 164, 85
85, 142
139, 164, 85
66, 164
160, 77
164, 141, 142
85, 141, 207
139, 142
138, 172
138, 172
164, 141
164, 85, 142
164, 85, 151
66, 151
140, 141, 142
66, 7
123, 107
66, 85, 151
123, 119
168, 151, 7
123, 107, 119
123, 119
4, 215
138, 207
68, 119
8, 188
188, 86
188, 117, 86
8, 117, 86
72, 117
117, 86
188, 117
72, 188
20, 135
188, 117
188, 117
117, 86
155, 143
72, 117, 86
72, 188, 117
72, 188, 86
34, 20
8, 117
210, 34, 132
34, 132, 135
72, 188, 117
210, 34, 135
34, 20, 135
188, 86
117, 86
188, 117, 86
81, 33, 34
81, 210, 34
81, 135
81, 34
81, 210, 132
40, 10
81, 34, 132
81, 132
210, 132, 135
210, 135
132, 20, 135
210, 132, 20, 135
220, 77
68, 109
68, 109, 119
68, 109, 62
188, 86, 159
68, 119
188, 158
138, 133
210, 34, 132, 135
154, 68
49, 179
48, 179
188, 117
65, 101
60, 101
89, 114
179, 53
60, 222
210, 114
132, 45, 46
225, 118
179, 196, 53
153, 39
107, 68, 119
121, 214
121, 85
86, 158
103, 39
86, 188, 158
72, 158, 86
28, 214
72, 158
80, 225
75, 222
10, 68
122, 35
69, 119
51, 63
188, 86
76, 37
69, 22
72, 86, 159
56, 17
73, 68
56, 63
68, 21
72, 188, 158
48, 77
162, 86
32, 154
32, 188, 86
179, 148
162, 188
160, 177
188, 158
162, 159
20, 117
197, 213
45, 46
144, 120
5, 182
180, 94
128, 94
45, 143
104, 180, 184
195, 4, 221
104, 213, 94
104, 213, 94
111, 143
128, 105, 98
16, 64
13, 231
84, 94
131, 94
195, 116
208, 198, 94
208, 93, 94
208, 104, 94
93, 198
97, 44
137, 5
211, 213
180, 4, 84
180, 5, 84
180, 4, 5
180, 4, 5, 84
213, 183
5, 230
225, 107, 119
65, 222
172, 173, 133
91, 167
178, 74
195, 165
195, 95
96, 57
195, 95
178, 172
28, 54
136, 214
225, 107
80, 107
80, 225
195, 101, 95
107, 119
86, 71
48, 77, 86
131, 207
51, 52, 21
81, 22
121, 46
19, 45
9, 45
185, 62
205, 149, 151
185, 109, 62
131, 213
141, 55
73, 7
142, 55
184, 195
131, 213, 211
205, 149
133, 173
66, 205
10, 68, 30
80, 119
72, 30, 159
72, 68, 159
66, 149, 151
72, 68, 30, 159
185, 44, 109
185, 44
149, 151
20, 214
73, 49
141, 142
26, 155
160, 10
80, 225, 107, 109
73, 49
30, 7
73, 50
30, 7
104, 131, 174
104, 174, 94
21, 151
200, 149, 151
37, 30
203, 151
41, 97
203, 149
200, 151
203, 149, 151
68, 30, 7
146, 92
11, 54
136, 145
34, 114
131, 223
121, 115
121, 114, 115
50, 45
33, 50
59, 101
124, 61
28, 55
195, 223
71, 159
197, 189
224, 93
205, 55
168, 3
168, 145, 3
2, 3, 140
224, 93, 5
1, 69
230, 191
73, 17
73, 21, 17
116, 228, 61
116, 228
24, 22
225, 228
192, 206
201, 91
108, 228
208, 184
73, 21, 22
107, 228
5, 134
6, 55
73, 22
81, 105
145, 3, 139
145, 3, 140
139, 125
56, 135
44, 68
75, 100
149, 55
16, 190
81, 117, 110
108, 157
136, 11
120, 33, 50
231, 135
33, 50
117, 110
96, 34
65, 135
231, 135
184, 131, 174
110, 150
66, 131
16, 39
19, 158
84, 110
211, 4, 157
139, 108
35, 100
138, 139
115, 135
117, 110
105, 115
50, 2
178, 92
82, 47
50, 139
52, 71
80, 228, 61
168, 90
81, 19
190, 231
4, 150
104, 94
34, 110
48, 49, 86
157, 150
140, 197
90, 205
34, 188
34, 52
105, 12, 231
49, 178
48, 178
184, 221
105, 97
105, 12
138, 230
105, 12, 231
180, 191
137, 197
4, 77
105, 231
195, 95, 23
84, 174
21, 22
4, 150
197, 95
165, 23
165, 95
138, 197
202, 213, 174
137, 35
87, 215
195, 165, 95
137, 106, 35
180, 84
105, 190
106, 35
137, 106
19, 188
225, 109, 61
220, 173
180, 230, 191
73, 166
65, 36
107, 228, 61
180, 87
184, 180, 93
20, 135
180, 230
73, 166
148, 135
33, 86
139, 197
145, 139
61, 119
197, 173
61, 119
208, 191
34, 188
184, 93
115, 20, 135
225, 61
208, 131, 191
12, 190
2, 54
33, 19, 110
195, 23
80, 225, 61
66, 197
66, 67, 6
144, 19
16, 163
208, 174, 87
106, 118
174, 87
197, 133
208, 174
50, 77
144, 148
96, 105, 47
24, 77
206, 95
58, 77
197, 165
195, 165, 95, 23
66, 2, 6
197, 167
96, 105, 97, 47
5, 221, 157
187, 87
168, 197
115, 20
225, 118
106, 14
96, 97, 47
201, 191
145, 54
80, 225, 119
2, 6
66, 54
125, 86
137, 146
201, 197
14, 39
2, 67, 54
221, 87
168, 146
216, 133
219, 133
11, 147
174, 94
145, 67
218, 219, 211
49, 4
188, 4
145, 67, 54
67, 54, 6
114, 135
211, 133
104, 174
201, 197, 94
163, 108
184, 187
220, 117
201, 87
168, 4
187, 174
35, 116
2, 54, 6
138, 206
113, 118, 31
201, 94
184, 94, 87
80, 225
184, 5, 87
168, 125
29, 95
201, 93
41, 123
213, 174
2, 67, 6
113, 153, 31
224, 184
234, 163
228, 119
90, 93
105, 47
162, 148, 71
197, 5
211, 4, 87
132, 111, 135
80, 225
169, 99
109, 61
132, 20
113, 153, 118
90, 187
2, 125, 54
218, 138, 146
137, 133
184, 180, 191
35, 116, 118
2, 125, 54, 6
2, 125
218, 138
148, 158
65, 82
65, 82, 47
47, 15
235, 14
187, 221
145, 6
184, 93, 87
129, 167
96, 105, 44
64, 35
67, 85, 142
64, 105, 12, 231
140, 150
11, 125
48, 188, 160
41, 12, 105
164, 85, 54
4, 87
137, 218
9, 194, 77, 86
48, 194, 77, 86
184, 187, 4
96, 64
164, 149, 54
224, 87
203, 211, 87
208, 211, 87
184, 93, 191
72, 148
170, 148
44, 12
65, 12
138, 163
177, 170
16, 65
64, 226, 70
64, 44, 70
202, 90
177, 71
211, 4
220, 188
164, 125, 54, 6
208, 87, 191
65, 105, 15
211, 191
48, 177, 71
177, 71
148, 71
203, 157, 191
184, 215
203, 4, 191
203, 191
208, 202
145, 140
29, 207
105, 231, 15
25, 77
11, 164
164, 6
66, 3, 140
4, 84
121, 45, 46
46, 110
19, 46
18, 10, 52
132, 110
58, 77
112, 33
11, 6
27, 55
24, 81, 77
205, 6
89, 33
113, 31
202, 197
208, 224
104, 211, 94
5, 191
33, 135
54, 207
202, 5
125, 207
6, 55
67, 85, 125
131, 189
139, 191
140, 85
224, 84
84, 221
16, 13, 190
174, 223
191, 140, 207
211, 85
211, 149
87, 207
64, 105, 15
157, 207
195, 84
66, 84, 207
84, 207
35, 150
65, 180
141, 54
137, 178
65, 174
26, 190
26, 183
105, 13, 183
13, 190, 231
137, 165
174, 222
137, 234, 133
219, 126
192, 126
137, 126
65, 190
65, 231
115, 155
105, 98, 15
116, 118
105, 226
109, 118
41, 116
82, 4
109, 47
211, 44
4, 142
208, 150
85, 87
208, 4, 150
201, 213
168, 125
168, 125, 6
125, 6
140, 84
66, 125
85, 189
4, 198
125, 142
44, 13, 190
202, 140
222, 14
17, 21
177, 162
10, 22
10, 69
129, 138
225, 107
164, 142
131, 4
17, 37
73, 37
18, 37
168, 140
18, 220
218, 234
192, 211
145, 178
178, 211
173, 95
225, 62
184, 219
146, 206
146, 165
109, 165
165, 206, 95
198, 87
96, 105, 15
105, 97, 15
77, 165
136, 147, 150
3, 140
48, 58
116, 206
234, 172
137, 172, 126
116, 95
27, 205
195, 87
145, 207
168, 145, 136
29, 55
116, 165, 206
116, 165, 95
144, 77
3, 214
115, 179
20, 111
48, 53
72, 63
1, 10
68, 47
133, 173
137, 97
97, 26
1, 69, 17
98, 226, 190
29, 141
97, 43
229, 190
183, 15
97, 98, 15
96, 97
43, 70
64, 183, 47
183, 98, 15
97, 226, 15
208, 187, 198
97, 226
98, 183
183, 226, 15
64, 97, 47
129, 138
49, 210, 110
193, 222
220, 110
1, 51, 69
68, 69
1, 69
145, 2, 140
17, 210
69, 110
137, 165, 95
1, 51
16, 26
26, 82
152, 2
208, 198, 184
152, 164
152, 11, 164
195, 198
72, 194
29, 150
192, 234
76, 159
234, 146
136, 2
48, 194, 77
168, 145, 6
150, 167
27, 207
85, 54
99, 47
205, 150
234, 133
2, 207
2, 150
152, 2, 125
152, 2, 54
54, 6
67, 214
170, 162
50, 58
177, 69
177, 110
177, 69
177, 210, 110
139, 6
168, 49
25, 109
150, 7
224, 174
224, 131
84, 197
225, 207
4, 174, 84
